Residuals - Clearent (May 2025)

Merchant ID,Merchant,Transactions,Sales Amount,Income,Expenses,Net,BPS,%,Agent Net,Approval Date,Group 
6588000002455723,"A-1 CHIMNEY PRO, INC.",0,0.00,64.95,39.12,25.83,0.00,0.00,0.00,10/06/2023,"CoCard 0827"
6588000002375111,"Acunto Landscape & Design",13,6139.56,309.51,160.78,148.73,2.42,0.00,0.00,06/13/2023,"CoCard 0827"
6588000002406122,"AISD DIck Bivins Stadium",0,0.00,33.95,13.34,20.61,0.00,0.00,0.00,07/26/2023,"CoCard 0827"
6588000002315901,"Alcoa Pines Health and Rehabilitation",2,2794.21,123.21,85.29,37.92,1.36,0.00,0.00,05/02/2023,"CoCard 0827"
6588000002578847,"ALL FIRE SERVICES, INC",76,164031.14,5301.73,4934.30,367.43,0.22,0.00,0.00,04/11/2024,"CoCard 0827"
6588000002730778,"ALL RITE PAVING CONTRACTORS",5,10703.00,378.65,269.71,108.94,1.02,0.00,0.00,06/17/2024,"CoCard 0827"
6588000002695146,"AMARILLO AREA BAR ASSOCIATION",0,0.00,24.95,21.35,3.60,0.00,0.00,0.00,04/25/2024,"CoCard 0827"
6588000002406908,"Amarillo High School Amarillo ISD",0,0.00,33.95,9.79,24.16,0.00,0.00,0.00,07/26/2023,"CoCard 0827"
6588000002437424,"Amarillo ISD AHS Food Service",4,6.15,9.98,6.96,3.02,49.11,0.00,0.00,09/14/2023,"CoCard 0827"
6588000002437440,"Amarillo ISD Caprock High School Food Service",402,1297.80,141.31,120.82,20.49,1.58,0.00,0.00,09/14/2023,"CoCard 0827"
6588000002437507,"Amarillo ISD Palo Duro Food Service",1,145.85,11.02,21.30,-10.28,-7.05,0.00,0.00,09/14/2023,"CoCard 0827"
6588000002437051,"Amarillo ISD Tascosa High Food Service",0,0.00,8.95,19.80,-10.85,0.00,0.00,0.00,09/14/2023,"CoCard 0827"
6588000002318020,"Amberwood Health and Rehabilitation",2,1274.92,64.92,37.71,27.21,2.13,0.00,0.00,05/01/2023,"CoCard 0827"
6588000002788842,AMTECH,0,0.00,33.90,22.25,11.65,0.00,0.00,0.00,10/11/2024,"CoCard 0827"
